id,video,vote_count,vote_average,title,release_date,original_language,original_title,genre_ids/0,backdrop_path,adult,overview,poster_path,popularity,id_imdb,genre_ids/1,genre_ids/2,genre_ids/3,genre_ids/4,genre_ids/5,genre_ids/6
664472,false,0,0,Battle of Little Bighorn,2020-01-13,en,Battle of Little Bighorn,99,/mqpMbnbkNgZpkeZIFLe37kdby5o.jpg,false,"A comprehensive look at the events leading up to the Battle of the Little Bighorn as well as the myths and legends it spawned, and its impact on history.",/ScgntvAkUL57IQ4FUIifEa9cjY.jpg,2.895,tt11634288,36,,,,,
672699,false,0,0,Banksy and the Rise of Outlaw Art,2020-02-28,en,Banksy and the Rise of Outlaw Art,99,,false,"Banksy, the world's most infamous street artist, whose political art, criminal stunts and daring invasions have outraged the establishment for over two decades. Featuring rare interviews with Banksy, this is the story of how an outlaw artist led a revolutionary new movement and built a multi-million dollar empire, while his identity remained shrouded in mystery.",/vEoMgrVDHJ39KUt0QO7p5AYXRnS.jpg,1.4,tt11393026,,,,,,
527382,false,6,4.9,Bad Therapy,2020-04-17,en,Bad Therapy,35,/gIjsq7tEnfFGmLuxVEJhenw4y4.jpg,false,"Married couple Bob and Susan Howard decide to see a marriage counselor named Judy Small, who appears trustworthy but harbors dark and conflicted impulses.",/4dXeF33A7tlWggztDfyTYUmq8Zy.jpg,7.222,tt8488518,,,,,,
520963,false,0,0,Psychotronic FM,,en,Psychotronic FM,27,,false,"Psychotronic FM is a heart-stopping, pulse-pounding exercise in absolute terror; a suspense driven potpourri of five interconnected horror stories told to a late night radio disc jockey on Halloween eve. On this most macabre of holidays, nothing can be taken for granted not even DJ Chilly Billy himself.",/pghculcOq7Eu0WHiTutqlAt0LFz.jpg,0.6,tt6561576,,,,,,
681782,false,0,0,Backstage,2020-06-11,id,Backstage,18,,false,Plot unknown.,/lck86UMIvIunTassoVGLVTfDsOI.jpg,1.925,tt11912692,,,,,,
680606,false,0,0,Medicating Normal,,en,Medicating Normal,,,false,"One in five Americans is taking a psychiatric drug, including millions of children. Pharmaceutical companies have over-hyped the benefits of these drugs, while hiding the risks and severe side effects including physiological dependence. ""Medicating Normal"" explores what happens when for- profit medicine intersects with human beings in distress.",/YeVYzyZEY9RYfIR9TTG2BbDR7o.jpg,0.6,tt10553086,,,,,,
678983,false,0,0,Mellow,2020-01-17,ja,mellow,10749,/yh5Xia9wAU9Xl3NsbR2r1utNiW3.jpg,false,"An owner of an upscale flower shop enjoys his single life and one day, a married customer approaches the shop owner to confess her feelings for him.",/iSblnHVRQ7CaYsdwJoPiSE6TDfc.jpg,1.4,tt10957620,,,,,,
688981,false,1,6,Meister des Todes 2,2020-04-02,de,Meister des Todes 2,53,/qfZNvfpMGwqkYQ9VMcTLNgeMjQr.jpg,false,,/waInGVYBxULiM641S5M67DUwUgB.jpg,0.852,tt12062086,10770,,,,,
665407,false,0,0,Medium,2020-02-21,es,Medium,,,false,"A film portrait of Argentinian pianist Margarita Fernández. Medium makes her visible as a mediator, building bridges between past and present, different generations, scores and music, sounds and images, her own art and that of cinema.",/xaeKdvRzr1R9H91nkM1anTsi7Xq.jpg,1.4,tt11778542,,,,,,
658806,false,0,0,Meanwhile on Earth,2020-01-22,sv,Samtidigt på Jorden,99,/nD2R2EBfbbvj2K2DLj0fTiZzBqo.jpg,false,"When we die, there are still some practicalities that need to be taken care of before our time among the living is finally over. In Meanwhile on Earth we enter the world around our end station, an industry of death. It is a place where the existential meets the mundane, the sacred meets the profane.",/g7exCv71D1KwdVCCkMAmmiGlUhD.jpg,1.4,tt11450902,,,,,,
640344,false,271,8.8,Me contro Te: Il film - La vendetta del Signor S,2020-01-17,it,Me contro Te: Il film - La vendetta del Signor S,35,/wooZWiC4NWH0ahCSUOogEmVejHo.jpg,false,"Luì and Sofì fight the terrible Signor S once again, this time he will be revealed to the public!!!",/4XzbcAKdX4n3aWfzBjjeAlm68S3.jpg,12.453,tt11559652,10751,,,,,
662918,false,0,0,"Merry Christmas, Yiwu",2020-01-23,en,"Merry Christmas, Yiwu",,,false,"Communist ideals have long lost their value in Yiwu, a city with 600 Christmas factories, in which Christmas as we know it is produced for the entire world. With rising wages, the workers in Christmas factories can now afford newest iPhones, but they still live in crowded dormitories. All migrants in their own country, nostalgic for some place far away, some miss their families left in hometowns, other miss their friends and lovers from the factories when they go home for holidays. Young generation is already tired of long factory hours, chemical fumes and glitter particles, and they do not care for their parents' wishes to get educated. Stuck in between Chinese tradition and the newly discovered Chinese dream, they want their own businesses, to be rich, to be independent, to be in love.",/ysSQqGbkG40tboXDnRMeKhYOHei.jpg,1.964,tt11371224,,,,,,
641167,false,4,5.4,Men at Work - Miami,2020-01-30,nl,Onze Jongens in Miami,35,/j8m4oqUWZ9ZqIOl6JKi8wLG421X.jpg,false,"When charismatic stripper Jorrit is single again, his best friend Bas convinces him to open a strip club in Miami. But they could use some extra hands and so their friend Thijs also flies to Miami, together with new stripper and fellow construction worker Boris. But before the stripping can commence, the men have to get to work, because the club turns out to be a construction nightmare. Soon they find themselves in the grips of real-estate king Pablo, who also turns out to be a competitor in the love department. Jorrit falls deeply for the attractive and free-spirited Lola , a Dutch woman settled in Miami, who is also a stripper and who counts Pablo as one of her suitors. Jorrit will have to find out where the boundaries of seduction and freedom lie in their work. Meanwhile, an ego clash between Bas and Jorrit leads to a disastrous opening of their club. Ultimately, it is the camaraderie that made our boys successful in the first place, that will save their enterprise.",/p2EyJHuI5l43W8jox7CKbGOflbS.jpg,2.194,tt10375272,,,,,,
676844,false,0,0,Menendez Parte 1: El día del Señor,,es,Menendez Parte 1: El día del Señor,,,false,Mexican feature film,,0.6,tt5603212,,,,,,
646705,false,1,8,"Mecca, I'm Coming",2020-03-05,id,Mekah I'm Coming,35,/7gVLfwUkxFXSIjCif3P3JxMiw8j.jpg,false,Eddy tries to prove to Eni's father that he's worth it to be Eni's husband by going hajj to Mecca. But something along the way makes the journey has its obstacles.,/um4CEc1VuMG2haFGkJ8FZhKAIVd.jpg,0.6,tt11708788,18,,,,,
511819,false,0,0,Memoria,,en,Memoria,18,,false,"A Scottish orchid farmer visiting her ill sister in Bogota, Colombia, befriends a young musician and a French archaeologist in charge of monitoring a century-long construction project to tunnel through the Andes mountain range. Each night, she is bothered by increasingly loud bangs which prevent her from getting any sleep.",/pgAAC7mjY6UCOg086ncUX35enpr.jpg,0.6,tt8399288,,,,,,
684797,false,0,0,Meendum Oru Mariyathai,2020-02-21,en,Meendum Oru Mariyathai,,/mBujwr9r0VECTniLoP2DJqgY70l.jpg,false,"Meendum Oru Mariyathai is a 2020 Indian Tamil language drama film written and directed by P. Bharathiraja. The film starring P. Bharathiraja, Nakshatra, Joe Malloori and Mounika is bankrolled by Manoj Kumar under his banner Manoj Creations. The music for the film is composed by N.R",/9mBLZZTHe2QElTizIdDZmFOudPO.jpg,1.165,tt11772702,,,,,,
336759,false,0,0,Gwapa,2015-12-01,en,Gwapa,,,false,"Gwapa, meaning beautiful in Visayan, is the fitting title of this vibrant, real-life story that follows two Filipino families and their struggle for a healthy future",,0.666,tt2287759,,,,,,
681975,false,0,0,An Exquisite Meal,2020-03-07,en,An Exquisite Meal,35,,false,"A dinner party descends into sex, violence, and the absurd when one of the guests discovers something unexpected about what’s for dinner.",/xnNZllGagBj3kigFLEPZI8xjs8L.jpg,1.956,tt10867576,53,,,,,
627290,false,0,0,Antebellum,2020-08-21,en,Antebellum,27,/5Pa914tmQH0OXZvENKUi9HxZkNY.jpg,false,Successful author Veronica finds herself trapped in a horrifying reality and must uncover the mind-bending mystery before it's too late.,/wRPxVAIRS0i3O6yYuKcVsuvl5vQ.jpg,8.359,tt10065694,,,,,,
646453,false,12,5.5,Ana,2020-01-03,en,Ana,35,/gsS1FO4yWMlhrxcDQNVTNzmZoUm.jpg,false,"Ana meets Rafa in a chance encounter and they embark on a road trip to try and save him from bankruptcy, or worse.",/bYHxq8yNLTr7LZP2wBjpMPkW6EV.jpg,7.114,tt6865630,18,,,,,
643791,false,3,6,An English Haunting,2020-03-27,en,An English Haunting,27,/riiXxG8mw8DJgfCqtRJAPZWsVBd.jpg,false,"In 1960s England, Blake Cunningham and his alcoholic mother are forced to move into the mysterious Clemonte Hall, a vast isolated manor house, to care for his dying Grandfather who resides in the attic room. Soon, ghostly goings-on fill the house with dread, as it becomes apparent Grandfather's illness may have a supernatural cause that can only be cured by uncovering the terrifying secrets of the house and its dark history.",/vs2IujKkxlI3l10lG400Y7J1Se4.jpg,4.191,tt9612368,,,,,,
678530,false,0,0,Año Cero El Exilio,,en,Año Cero El Exilio,,,false,Mexican feature film,,0.6,tt11372764,,,,,,
678588,false,0,0,Aniela,,en,Aniela,,,false,Mexican feature film,,0.6,tt11729552,,,,,,
673556,false,0,0,Analog Love,,en,Analog Love,99,,false,"Remember the long lost era of sharing your feelings with someone through a mix tape? Through a series of conversations, we'll analyze why this ritual of communication through music still continues to be so important to this day.",/bD60VMou2Zxzd6EIT9uhHs39Gj6.jpg,1.4,tt11777998,,,,,,
662844,false,2,4.5,Angels Fallen,2020-01-14,en,Angels Fallen,14,/8RnPa75jnUrxlQr4q6WEqJimahw.jpg,false,"After the tragic loss of his wife battling the forces of darkness, Gabriel is persuaded to rejoin his former team of demon hunters traveling from relatively obscurity in America to the deep unknown regions of Europe. He is joined by his estranged best friend Michael who harbors a dark secret, the mystical Hannah whose visions predict the future, and a motley crew of demon slayers. After losing part of his team Gabriel must confront his tragic past and decide who really is friend or foe.",/7ykk0j8rtUXP8420J0xPLD34sni.jpg,4.614,tt5759590,27,878,,,,
656584,false,0,0,An Unquiet Life,,en,An Unquiet Life,18,,false,The story of tumultuous marriage between actress Patricia Neal and renowned writer Roald Dahl.,,0.6,tt7598106,,,,,,
672022,false,0,0,An Extraordinary Affair,2020-06-01,en,An Extraordinary Affair,,/hkqDp7KQjhojyRUUItItxpapxh6.jpg,false,"Returning to his Catskills childhood home after the death of his mother, Tobias, a married gay man falls in love with a woman changing the course of their lives forever.",/iHQQDtiA7AP72aQy9Ufrbje1Rpp.jpg,5.216,tt11598742,,,,,,
663234,false,0,0,Andílci za školou,,cs,Andílci za školou,,,false,,/iHid6qArcxz1OWsJt0BOypyizXM.jpg,1.4,tt8608822,,,,,,
657593,true,19,7.8,Anjaam Pathiraa,2020-01-10,ml,അഞ്ചാം പാതിരാ,80,/nyv6bC3nkFwQHy9QI1btneSBTZu.jpg,false,A psychologist with a keen interest in criminology gets entangled in a tough serial killer case which the police find hard to crack.,/5Re5yuWSIDTbG1Ci69RtBfNCbNG.jpg,2.39,tt10717738,9648,53,,,,
424277,false,0,0,Annette,,en,Annette,18,,false,"A stand-up comedian, and his opera singer wife, have a 2 year old daughter with a surprising gift.",/rZag2lycF2vlfo4aByQi1iG9nPV.jpg,1.144,tt6217926,10402,10749,,,,
678314,false,26,6.3,"Andres Iniesta, The Unexpected Hero",2020-04-23,es,Andrés Iniesta: el héroe inesperado,99,/gnYlSwW4mARut9Xfxk41kPgmHth.jpg,false,"This is the story of a normal person who does extraordinary things. Someone who pursues and achieves triumphs through taking care of the small details, because these are, after all, the ones that make him a different soccer player.",/3xPMEWPTp3VkBBYGnp8rlPZP110.jpg,12.825,tt11786320,,,,,,
580175,false,0,0,The Alcohol Project,2020-11-12,da,Druk,18,/wUYQqUqfslg7hutMZFYY7y5nRE5.jpg,false,"It is time to sweep off the dust of everyday life. A Norwegian philosopher argues man is born with a blood alcohol level that is 0.5% too low. Inspired by that theory Martin and three of his friends and high school teachers launch a drinking experiment. Their mundane existence is an endless row of trivialities so this project might be exactly what they need. It is all about living life to the fullest! If Churchill won WW2 in a heavy daze of alcohol, imagine how the powerful drops can affect the daily humdrum? The four teachers - and a handful of students - decide to uphold a constant level of intoxication. Under the influence our four friends become braver, more musical, teaching grows interesting amd results soar. The group feels alive again! As the units are knocked back the experiment both progresses and derails. It becomes clear that while alcohol historically has fuelled great results, all actions have consequences.",/64fLNAvRf4xOkzSVBB6lXQIFMur.jpg,1.4,tt10288566,,,,,,
654742,false,0,0,Antarctica,,en,Antarctica,35,,false,Two teen girls see their long-time friendship crumble from the pressures of adulthood in their last year of high school.,,0.6,tt6235644,18,14,10749,,,
681176,false,0,0,Anukunnadhi Okkati Aynadhi Okkati,2020-03-06,te,అనుకున్నది ఒక్కటి ఐనది ఒక్కటి,35,/oNwLeqamNLJTAh5pn74nW0xJBpG.jpg,false,Four childhood friends travel to Goa for a fun-filled wedding of their friend but their trip turns into a nightmare when they become involved in the murder of a stripper.,/2P0Ej8vhpsh7yF3raSDCvSHweTN.jpg,1.4,tt11343552,18,53,,,,
602456,false,0,0,Ánima,2018-10-10,es,Ánima,,,false,,/mZeev54H4tvGBvR924ZqSTYzEZg.jpg,0.6,tt7918240,,,,,,
675479,false,0,0,An Awkward Balance,,en,An Awkward Balance,,,false,"A married couple in crisis seeks their friend’s help to punish themselves for the disastrous state of their personal affairs.Sarah and Mike, a married couple struggling with theirspending habits, travel to the home of their “successful”friend, Paul. Initially disguised as a normal visit to catch up with Paul and his new life, Sarah and Mike finally reveal their hidden agenda: to solicit Paul’s involvement in their S&M-tinged personal spending aversion therapy. As Mike and Sarah become increasingly desperate for his assistance, Paul suffers a breakdown of his own and confesses to his own financial mismanagement and his impending bankruptcy. When Venice, an unexpected outsider, arrives, Mike, Sarah and Paul might finally learn the benefits of financial restraint. An Awkward Balance is a timely dark comedy about unchecked spending, personal growth and human weakness.",,0.6,tt10554184,,,,,,
323144,false,0,0,Anita,2020-12-31,en,Anita,,,false,"The story of the former beauty queen and singer, Anita Bryant, who later in life gained notoriety by campaigning in the 1970s to repeal laws that prohibited discrimination on the basis of sexual orientation.",,24.843,tt1595654,,,,,,
669123,false,3,5.7,Anveshanam,2020-01-31,ml,അന്വേഷണം,18,/1CaaPvKIOD7NjMsCldx2A3XXiVy.jpg,false,Aravind is informed that something unexpected has happened to his family and has to reach the hospital immediately. What awaits him comes as a shock as he is soon sucked into a miasma of questions that he has to fight to find the answers.,/jFNJZJgYr7kZIfUIr1y7NvTNQmb.jpg,1.498,tt10692228,,,,,,
662904,false,0,0,An Impossible Project,2020-01-27,en,An Impossible Project,,,false,"Humans are analogue. We're literally sick of the digital world engulfing us. People are yearning for real things and authenticity. IMPOSSIBLE is sensuous and inspiring film about the revenge of analog. And the eccentric, crazy Austrian scientist, who saved the world's last Polaroid factory - just when Steve Jobs introduced the first iPhone. An entertaining underdog story of a very modern Don Quixote, shot on 35mm. And a sumptuous invitation to fall in love with real things again.",,0.6,tt6477262,,,,,,
666507,false,0,0,An Ordinary People,2020-01-25,en,An Ordinary People,99,/tbI64YE5U8R2HbJP8vs0yhJNfuz.jpg,false,"Born out of crime and largely marginalized by mainstream society emerges the story of Car Spinning in South Africa. Car spinning is South Africa's first original motorsport, unique for its longstanding popularity, where hustlers and dreamers of modest means become heroes.",/9YormWrE3cFW14KhDzQjsuUZhyt.jpg,1.616,tt11661934,,,,,,
606717,false,8,7.9,Angrezi Medium,2020-03-13,hi,अंग्रेजी मिडीयम,35,/b7KaTQgoiicSC6bTU9xax8b9tz9.jpg,false,"When his daughter decides to further her studies in London, a hardworking Haryanvi businessman does everything in power to make her dreams come true.",/BTzAj0OWy8852qH6YveWuRMrh9.jpg,4.879,tt8907986,18,,,,,
676839,false,0,0,Animales Humanos,,en,Animales Humanos,,,false,Mexican feature film,,0.6,tt10719946,,,,,,
628917,false,0,0,An American Pickle,2020-08-06,en,An American Pickle,35,,false,"An immigrant worker at a pickle factory is accidentally preserved for 100 years and wakes up in modern day Brooklyn. He learns his only surviving relative is his great grandson, a computer coder who he can’t connect with.",,3.842,tt9059704,,,,,,
667071,false,0,0,Felicità,2020-06-10,fr,Felicità,35,,false,"Tommy, 11 years old, is on the road again with her eccentric parents. This time, her freshly out-of-jail father has promised her: she won't miss the first school-day of the term! That was before her dad stole a sports car, her mother disappeared and an astronaut popped by.",,2.621,tt9894450,,,,,,
591274,false,0,0,Fear Street 2,,en,Fear Street 2,27,,false,"Second of three film adaptations of the book series by R. L. Stine. In 1978, Camp Nightwing is divided by the campers and counselors who hail from the prosperous town of Sunnyvale and the campers and maintenance staffers from the downtrodden town of Shadyside, but when horrors from their towns shared history come alive, they must band together to solve a terrifying mystery before it's too late.",/cl3VFu7LLbbs5UPToGXOSPltej4.jpg,0.6,tt9701940,,,,,,
653578,false,0,0,Feels Good Man,2020-01-23,en,Feels Good Man,99,,false,"When indie comic character Pepe the Frog becomes an unwitting icon of hate, his creator, artist Matt Furie, fights to bring Pepe back from the darkness and navigate America's cultural divide.",/ot4PdrTwpjbcz1W8Zx5EzXZjHxf.jpg,1.568,tt11394182,,,,,,
704251,false,0,0,Fengxiang 1949,,zh,凤翔1949,,,false,"On May 22, 1949, Communist agent Kou Xuewen and his comrades broke into the Kuomintang Qianshan Defense Command and successfully launched an armed uprising, captured the Fengxiang's  garrison commander-in-chief.",/p5wT2SXjrFRj4vgcHmZYtUPaecs.jpg,0.6,tt12311794,,,,,,
591273,false,0,0,Fear Street 1,,en,Fear Street 1,27,,false,"First of three movie adaptations of the book series by R. L. Stine. In 1994, in the aftermath of a brutal tragedy in Shadyside, Ohio, a group of teens discover that a series of horrifying events that have plagued their town over many years might not be random, and that they may be the next victims.",/i1hjR6MH1R8sfmiUzKKKol23bKN.jpg,0.6,tt6566576,,,,,,
673583,false,0,0,Femmes des casernes,2020-03-05,fr,Femmes des casernes,99,,false,,/vZiq4NcmuM0gcZScYFlFbAL4thm.jpg,1.4,tt11706144,,,,,,
655313,false,0,0,February,,fr,Février,18,,false,"We follow the life of a man at eight, eighteen and eighty-two years old: in his village, outside the village, in the heat of the sun and the icy snow. The course of his monotonous life seems to be written in advance and meaningless. And yet an invisible force exists in him and in a mysterious way pushes him forward, towards death.",/vW7BtGtOjdvOeRqOhSq2b6Wilks.jpg,0.6,tt10945164,,,,,,
658795,false,0,0,Feride,2020-01-24,tr,Feride,35,,false,,/eZ6rMzjPNyvjfqYAyszn16KH35J.jpg,1.4,tt11440056,,,,,,
649285,false,1,8,If It Were Love,2020-03-04,fr,Si c'était de l'amour,99,/i4I8g1H0SF2D8Mo1YtiV0OuYkEe.jpg,false,"They are fifteen young dancers of various origins and horizons. They are touring Crowd, Gisèle Vienne's dance piece on the 90's rave scene. Following them from theatre to theatre, If It Were Love documents their work as well as their strange, intimate relationships. For the line becomes blurry. The stage seems to contaminate real life - unless the opposite is happening. From a dance documentary, the film thus grows into a troubling journey into our nights, our parties, our loves.",/zDNvOvOpxBlCY5FL6YZNQNFq50d.jpg,1.4,tt11018424,,,,,,
662946,false,0,0,If I Were the Winter Itself,2019-11-16,es,Si yo fuera el invierno mismo,,/fmxfsPNlurvfxHgODplbXg1H9p5.jpg,false,Four friends meet on a remote estate to create a cinematic re-enactment of three iconic works that embodied the social and artistic revolution of 50 years ago.,/5zAzG78EmyTqXR1u909jlxrPGfW.jpg,1.4,tt11574682,,,,,,
678350,false,0,0,Emerald Run,,en,Emerald Run,12,,false,A Desperate man gets involved in a risky plan to smuggle emeralds across the Mexican border in order to save his daughter's life. When the deal goes awry and he is left for dead.,/rGevxytlW1gwYie2aQ5VqwDLDTX.jpg,0.6,tt5935694,,,,,,
599520,false,2,8.5,Emerson Heights,2018-02-24,en,Emerson Heights,10749,/gKmM771oI0rTfVmN6FCRC4FvZWv.jpg,false,"Emerson Heights is a story of love that seeks to answer the age-old question - can you follow your passion, and still follow your heart?",/bgiUUD9K2kreUpqIWpVl4Ij4XSs.jpg,4.312,tt6720438,18,,,,,
592643,false,0,0,Embattled,,en,Embattled,,,false,"A High School wrestling prodigy must face his fiercest opponent, his UFC Champion father, to finally prove that he is his own man.",,0.6,tt6539992,,,,,,
556678,false,268,7,Emma.,2020-02-13,en,Emma.,35,/5GbkL9DDRzq3A21nR7Gkv6cFGjq.jpg,false,"In 1800s England, a well-meaning but selfish young woman meddles in the love lives of her friends.",/sm8iVzA7kRp0d4BSIsgXjsSBMKV.jpg,44.169,tt9214832,18,10749,,,,
667858,false,0,0,Emilia,2020-01-26,es,Emilia,18,,false,"Following a bust-up with her girlfriend, Emilia returns from the city to her mother's village, somewhere in Patagonia. Her mother isn't overjoyed about Emilia's return, as this disrupts her peaceful existence. Emilia tries to decide how she wants to carry on with her life, but is confronted with people and feelings from her past. Bored and frustrated, or just looking for intimacy, she seduces a number of men, including her childhood sweetheart, but also falls in love with a girl at the school where she teaches gym – an obsession that distracts her from her broken heart and musings about the future.  In his first feature, director César Sodero contrasts Emilia's inner restlessness with the immutability of Patagonia. He does this using images of impressive landscapes, natural dialogue and telling non-verbal communication. Surrounded by the peace and beauty of nature, inner chaos gradually gives way to acceptance and self-awareness.",/jrnfSp9UxWXyVn933XzIacKnXtF.jpg,0.6,tt11775378,,,,,,
616180,false,0,0,Jim Button and the Dragon of Wisdom,2020-10-08,de,Jim Knopf und die Wilde 13,12,/gq9FvopuQeGs6TKljGghefC14uD.jpg,false,,/8z5L3n52JCN78AFRgUDzkmidZEj.jpg,1.08,tt9839038,10751,14,,,,
692982,false,0,0,Jimmy Carter Rock & Roll President,,en,Jimmy Carter Rock & Roll President,99,/oMMzIe4H58ZBGMc64zFZFSYBAvF.jpg,false,"This rockumentary-style presidential portrait shows how Jimmy Carter reinvigorated a post-Watergate America—with the music of the counterculture, including the Allman Brothers, Bob Dylan, Willie Nelson, and Jimmy Buffett.",,0.6,tt11804758,,,,,,
661579,false,0,0,Rock Solid,,zh,Jian ru pan shi,,,false,,,0.6,tt11448070,,,,,,
622855,false,0,0,Jingle Jangle,2020-12-31,en,Jingle Jangle,10402,,false,"An imaginary world comes to life in a holiday tale of an eccentric toymaker, his adventurous granddaughter, and a magical invention that has the power to change their lives forever.",,10.492,tt7736496,,,,,,
666340,false,0,0,Jinde Meriye,2020-01-24,pa,ਜਿੰਦੇ ਮੇਰੀਏ,28,/41KVBjW0WZZwupVz26y6oY5AcU7.jpg,false,"Yaadi gets entangled in drug dealings in England where he meets his the love of his life, Rehmat who seems to have moved on with her life.",/bvgLi1hkIiwO8z1OQQ7AOYPrniT.jpg,1.569,tt10984686,18,10749,,,,
597650,false,0,0,Confirmation,2020-07-31,fi,EDEN,18,/5syQ2alluXcaOABdNeTwhp1ezQg.jpg,false,"Confimation is a coming-of-age film about a Protestant Confirmation camp on a summer’s week, set in the archipelago of Helsinki. Aliisa is the intellectually confident non-believer, Jenna is the queen bee and Panu is the scared bird. The experience of these teenagers is affected by Tiina, a young and eager priest.",/qef5jGSEIDVqFB5RaOxvCAh72K1.jpg,0.605,tt10429158,,,,,,
660175,false,0,0,Edgar Allen Poe's Ligeia,2020-10-05,en,Edgar Allan Poe's Ligeia,27,/vhSL6JX4dIaKiU1kBGfH2yEklmE.jpg,false,"A young artist, imprisoned within the trammels of opium addiction, relives his phantasmagorical courtship with a mysterious Soprano known only as Ligeia. While exploring these opium induced memories, the lines dividing reality and fantasy, memory and hallucination, begin to blur into an indecipherable labyrinth of obsession and despair. Though he is nursed back to health by a new love, the Lady Rowena, the haunting of Ligeia's memories as well as the spirits of Azrael and Nehushtan, continue to plague his mind and soul.",/1TnVMl4NZZkt5vMxR5eTrkqdbTo.jpg,7.036,tt8749622,10749,,,,,
584244,false,1,6,Eden,2020-01-22,hu,Éden,18,/whJQ9q7N6eMho2hyXUxwCUae5PG.jpg,false,"Eva lives cut off from the outside world in het sterile blue apartment. She's allergic to just about everything. Are her allergies caused by a polluting multinational corporation, or is she so sensitive and vulnerable she's making herself ill?",/h01Fu23dKuRsD2VQdFci4VSD3sP.jpg,0.6,tt5877196,,,,,,
540734,false,0,0,Eduardo and Monica,2020-04-02,pt,Eduardo e Mônica,18,/4ECPCD5yx8z2dyauaAeNjseDwfq.jpg,false,,/4Lvrdx1nChmeko17MxfTMeHme68.jpg,1.521,tt8747460,10749,,,,,
560050,false,0,0,Over the Moon,2020-10-23,en,Over the Moon,12,,false,A girl builds a rocket to travel to the moon in hopes of meeting the legendary Moon Goddess.,/qT9opNxHau4W4D3yOBIhMlpnPJ2.jpg,10.493,tt7488208,16,14,10402,10751,,
646106,false,3,7,The Crossing,2020-02-14,no,Flukten over grensen,53,/ooATGkHxlPXE1CTSAdeaHscuon6.jpg,false,Fall 1942. Four children are on the run from the nazis. Their goal is Sweden.,/nN2ISOPIIQMGMLh0bEST3Z30lRv.jpg,3.293,tt9348848,10751,10752,,,,
693071,false,0,0,Flowers 02,2020-02-28,en,Flowers 02,27,,false,Following directly after the events of the first film. FLOWERS 2 explores the final days of the serial killer known as ‘THE EXILE’ through a macabre birthday party held by his past murder victims. We are shown this monster’s violent past life through the eyes of his dead.,/kXuu4PnMHYdnUsHP2F9yqyu1Twr.jpg,0.6,tt11633204,,,,,,
671084,false,0,0,Flashwood,2020-03-27,fr,Flashwood,35,/d8bzV5mcgymPA1qR0URCAXJTvuK.jpg,false,"Shot over a period of 7 years, a group of young suburban friends get together during summertimes. They wonder about their about their future, their ambitions and their love lives. We meet up with them 5 years later, then 1 year later. Flashwood, a story of a youth trying to find itself.",/ptblsqSCW0cHEeORklyl2PvFwEN.jpg,1.4,tt11843950,,,,,,
679744,false,0,0,Flint,2020-03-01,en,Flint,99,,false,"In 2014, the authorities in Flint, Michigan chose to cut costs and change the city’s domestic water supply from the great Lakes to the Flint River. Soon tap water was running brown, people were falling ill and it was clear that something was seriously wrong. Anthony Baxter (You’ve Been Trumped) has followed the situation over six years of denial, evasion, betrayal and hypocrisy in which the city’s poorest residents have suffered the most. The result is shocking and sad as it illuminates the inequalities of the modern world and celebrates the solidarity of ordinary people.",/41S1maqJs2OA5pgG5TdXBuolpcN.jpg,1.4,tt5472822,,,,,,
663459,false,0,0,Jungle Beat: The Movie,2020-08-20,en,Jungle Beat: The Movie,16,,false,The Jungle Beat animals think it’s the best thing ever when an alien arrives in the jungle bringing with him the power of speech. They also surprisingly think it’s the best thing ever when they find out that he’s been sent to conquer them.,/9JXlY8BR9QyN36rW2KI5rkTXQUG.jpg,2.571,tt12139700,,,,,,
510631,false,3,6.8,Jumbo,2020-03-18,fr,Jumbo,18,/At3yEc1DoNvoMR0Rq4gN97GiHeS.jpg,false,"Jeanne, a shy young woman, works as a night guard at an amusement park and has a close relationship with her mother. While no man can compete with this opposed duo, Jeanne begins to develop strange romantic feelings for Jumbo, the lighthouse attraction at the theme park...",/bykuBcAcRvkHmnGwktA1StdXnTQ.jpg,1.682,tt6818118,14,,,,,
701509,false,0,0,Juke Box Hero,,en,Juke Box Hero,18,,false,"Follows the unlikely companionship of Kiva Jade, an alluring and brazen musician driven to become a superstar in the counter-culture world of rock, and Allan Crossley, a humble nursing home caregiver, with a golden heart",,0.6,tt2575150,,,,,,
655519,false,1,3,Julia muss sterben,2020-01-21,de,Julia muss sterben,35,,false,What a curious plan of Lya. Putting sleeping pills in the morning tea of her father. Pulling the sleeping wheelchair user to the vegetable store of her brother and attending secretly the acting exam. And all this only because Lya thinks that eight years of caring for her father where enough tribute to the family.,/cMU7DB88y87dNnVS4TBHbxNeDAX.jpg,1.4,tt11006244,,,,,,
420810,false,0,0,The Jungle Book 2,,en,The Jungle Book 2,12,,false,A sequel to The Jungle Book (2016).,,0.6,tt5626032,10751,18,,,,
575677,false,1,8,Juvie,2017-01-01,en,Juvie,18,,false,One night in New York City a young teenager steals a gun and sets out to kill his father's mistress. The boy's two best friends try to stop him.,,0.633,tt3414450,,,,,,
700037,false,0,0,All I Want For Christmas 2,2020-11-12,da,Julemandens datter 2 - Kong Vinters krystal,10751,/gg02IgdCuSXHZsWFSJPSz5LSB8m.jpg,false,"On the day that the present machine is meant to be started for this year's present production, Lucia's best friend, the reindeer herder Oscar, is accused of stealing King Winter's magical crystal that fuels the present machine.",,0.6,tt10733770,,,,,,
